A	B	C	D	E	F	G
2.133609531	1.254600807	8.866361229	7.919416379	3.741672665	27.2945837	8.325312161
-0.494419489	3.07688161	6.086039372	10.71616725	7.591725545	27.46822156	6.35102683
1.044735586	-1.410046338	1.692235888	3.132148491	3.336835251	12.29415776	2.264960959
-0.250809269	1.846539287	5.958691679	8.361275385	3.529725212	20.16018882	5.777555136
1.35599797	2.91152431	10.81015418	10.40058735	-0.138820172	18.85196983	3.464676041
1.807302389	-0.00727264	5.447794974	5.980006098	2.814363982	19.52022365	5.473706326
0.727713671	-2.647230549	-1.393225967	1.739082441	2.363698273	12.09283465	3.102956402
0.876812835	3.481521836	10.80083162	10.98160214	5.835512499	26.36391297	5.444326354
0.598211825	-1.603537282	-0.104377982	3.654345261	2.994929642	14.52130483	5.737390659
0.246360886	1.09782385	4.275549683	8.008334	4.424005041	21.35891776	5.137605046
2.432468033	3.649681924	15.4004945	11.67883312	1.249923098	24.08637864	3.4401898
1.774667108	2.654011654	10.95006196	10.0018615	2.603225848	25.19679462	6.042888154
0.396395322	6.123597965	15.19858893	15.04635683	4.786487816	29.31024927	7.162790688
1.03526003	0.943776661	6.65868741	7.403041204	1.729804767	22.05846243	7.602045099
2.834325709	0.158856726	8.347033016	6.107324187	1.506041192	19.26823859	5.08023612
1.703732635	1.027155935	7.069215185	7.962020741	2.429867833	24.81462299	6.387707533
0.108201197	2.600441041	6.804743889	9.823123118	4.413517862	28.27796644	8.728872924
0.510484833	2.577152797	7.614942309	9.856557535	-0.224441257	20.61330971	5.609840824
1.739779165	-0.996582507	3.364644939	4.898730711	3.016665272	12.98045979	1.360307996
1.319999091	3.548574262	11.3711669	10.48512262	2.671695402	18.90129537	2.288307868
1.09988609	1.99488704	8.197248086	8.897904786	1.830375134	20.74104531	4.096549865
3.005432482	2.103867676	12.34064288	9.737459128	2.15846366	26.99278158	5.017230187
0.616914005	3.218576399	9.307911885	11.06725367	2.739941147	19.34254691	3.404951193
0.295055077	2.456771076	7.630445413	10.07313126	-0.115682817	19.00855645	4.737690291
0.210997003	3.811116434	10.96472039	10.738273	3.225335589	17.58474484	2.439042716
1.791448699	5.095934382	15.23099187	13.19392134	4.18056417	27.07271805	4.407298458
0.371282227	6.878887418	16.01550953	16.08279681	5.834424127	29.49100601	5.564424339
2.503686947	0.910809871	8.382830584	7.277787611	3.802992046	20.4393789	2.899302744
0.970249548	8.115358846	20.32022515	18.09878532	4.250677828	29.10689621	2.693614261
0.039398864	-0.353380887	1.107075079	5.66865377	5.486594892	18.53004838	4.765747491
0.652926293	-0.716995298	2.031712305	4.493824466	3.956540439	19.71222219	6.203089379
1.3573666	3.602342065	11.00271982	11.03748117	3.373015068	27.53560549	6.800691802
-0.416436796	1.615044044	4.347798365	8.094921841	3.960722171	19.36702629	5.831384567
2.852494537	2.065262337	11.08792656	8.983957043	2.657815581	23.47580716	3.681980453
1.27743163	1.94558118	8.0159221	8.692726365	2.994726064	20.17855257	3.773229156
2.393113655	-1.149589998	4.897150657	4.342208557	1.800921142	16.49374221	3.206455311
1.102733484	2.393340053	8.674445183	9.4555629	4.74284915	28.33439866	6.757556488
1.730576206	4.150234904	14.05931266	12.37072803	6.153168852	34.90614355	8.61297107
1.478141485	3.439356039	11.28594017	10.92771195	3.075276369	21.01890848	3.339941566
1.670083158	0.133072104	5.576937989	6.813959036	4.577069655	20.69573088	4.317525322
1.604648992	4.220040667	12.81740227	12.09923977	4.677851317	24.6384441	3.130719266
1.659115664	1.809887883	9.105896149	8.661614469	4.439151282	24.24886842	4.907604759
0.032276044	4.730540403	11.45382479	13.4239475	5.325300923	30.3099724	8.020883382
2.139791085	6.478478353	18.25242219	15.61778567	5.833740624	32.23982638	3.979666974
0.318749358	1.849846051	7.224527444	8.354710218	2.915064752	18.95090183	4.289523339
-0.097204248	3.056402764	7.862920726	10.57258043	3.913109403	20.76571874	3.581893467
-0.698835618	3.35305186	6.578397951	10.69294347	3.521716443	19.4593132	4.935946027
2.62591865	4.518939978	16.82546487	12.73915277	4.78188181	30.28029401	5.524585481
0.061068253	1.752351909	6.376280725	8.811912222	2.133630312	20.31636311	5.749033208
1.808669466	1.983236603	10.06658663	8.298044593	3.67186505	24.34306384	6.52115846
2.095605754	4.989240349	16.55098419	13.68365342	2.146543055	29.78607634	5.344015552
0.228428602	0.308285215	3.321082607	6.637423958	4.397937405	22.88307833	6.822230554
1.042908207	-3.638315379	-2.704286759	0.501438904	5.329964152	15.29311733	5.985558077
1.279876169	4.28511435	13.39838942	12.74066047	0.429759738	18.80170961	1.684152481
-0.282026638	-0.09154512	1.114368462	5.98569598	4.606151486	22.0808792	7.739752082
2.073998001	0.249002002	6.171577642	6.259505846	2.624901673	23.5704917	6.8801776
1.358132373	7.682102661	20.10048993	17.15351745	3.753881416	29.99311557	4.246277753
1.069601969	2.434403956	9.121822616	9.328219299	2.675221109	18.05893076	2.084426738
0.726168751	1.091670788	5.166498045	8.103625291	-0.183171794	20.3613922	6.191554059
0.038736781	1.823361356	6.222675069	8.409476683	3.564910753	23.58131668	7.808803962
1.213761846	7.330490464	19.60446362	16.55374915	2.904798278	31.18199116	5.047909753
-1.569400474	1.727213624	2.534612865	8.608879147	-0.09129166	16.14865501	6.679239281
0.435675568	-0.51005813	2.042854387	5.108689033	2.450549793	15.62587194	4.566765824
1.201045775	7.834176709	20.54089872	17.7775264	7.599800871	36.69788537	5.781210244
0.906169125	2.604439953	10.03011679	9.549665299	3.27303592	27.16413922	8.381412119
1.59695505	10.71802465	26.86719319	22.67525406	3.408791744	36.14698884	5.523951619
0.682033699	-0.612752544	3.003401334	5.884095838	4.106489262	20.44821036	6.156768508
0.534995952	-0.160698263	2.1261712	5.760255337	6.854926378	22.346905	6.558226276
-0.415441902	0.810465403	2.958933958	7.056674863	5.842407677	23.28935759	7.316895935
1.823959033	-1.165253616	2.550165172	4.166602704	-1.666458143	14.22071544	5.598425848
1.039700096	-1.14524806	0.733703934	4.294984599	1.317588666	11.10131883	1.763591059
-1.47354713	9.628864255	18.12978354	20.26839615	1.592258383	24.70036801	4.613381104
0.839643402	3.105931799	9.115267239	10.94877442	3.21705135	25.49040388	5.751760144
0.841571881	4.713017109	13.7445092	13.00723474	2.4811762	26.75799684	4.961585041
0.225018624	5.03608509	11.67005272	14.15367579	3.289770056	33.45700805	10.17199207
0.300195725	-1.356956034	-0.24229441	4.353691045	5.77792788	20.23218436	6.072117071
2.263234626	0.760024354	8.310434829	7.153599838	4.635070645	25.5415584	6.659666382
1.055432011	5.38747467	14.74806404	13.84345204	3.802973194	28.49395084	6.601451793
0.218732625	-5.642566177	-8.638392019	-2.60967859	4.090294492	17.55734563	10.13817627
0.701492322	3.004062961	9.372885142	10.77438372	4.456192546	22.16894306	3.627998361
1.479819353	2.952293283	9.977576723	10.58485942	4.611987884	24.42445091	4.294864672
1.392779391	5.895615824	17.10765187	14.70622247	3.543008885	28.46052562	4.581347703
1.078351211	1.206781395	7.382647222	7.515518496	5.960671665	22.38703163	5.127027237
0.396269594	-1.637861376	-0.44866017	3.400284292	4.566527289	18.50907552	6.213003712
3.098902363	3.100954014	14.78178943	10.90362451	1.809990538	28.74400504	5.803902613
0.006488505	-1.132507967	0.318212537	4.711185711	-0.24370176	13.53232413	5.001615723
3.0522658	4.612070609	18.11809893	13.1996875	5.647199657	27.78189277	1.512984599
1.134971173	5.564748386	15.78106281	13.54926815	5.463205047	25.24838389	2.697829224
0.415697551	8.099592722	18.26160889	18.41951215	5.578192167	33.66279611	5.531393159
1.489680235	3.610633726	12.17931683	11.46023715	4.236851251	26.04441063	5.819891341
0.631722459	2.628258689	8.080427424	10.30378973	2.904211484	24.95891963	6.206399338
2.944339142	0.201183359	7.952800841	6.124055659	5.588043933	25.21365117	5.53517323
1.695165291	-1.481069228	1.58698293	3.58831186	5.40572723	24.69239545	7.102397853
1.952452669	2.610668887	10.16153142	9.895737753	4.879125583	25.04722907	4.682828716
2.062033723	-1.788957614	3.191782566	3.595671609	-0.757741529	15.05368453	4.928565416
0.56873701	1.674191692	7.70864993	8.465783187	6.482051268	22.62849543	5.255793377
0.934450872	0.769945424	5.462163349	7.040221565	3.645022575	24.80515099	6.9423231
0.445415778	0.547530803	4.788634777	6.576428158	7.748833525	21.57952188	5.314615753
-0.516906871	9.345635846	19.76385129	19.90189255	4.837933437	34.23925556	7.073216439
1.714908447	4.312836896	14.32990822	12.45168204	0.243521543	18.42889145	-0.192368146
0.800431298	1.695110743	6.1772566	9.082735971	3.60884855	25.46164627	7.00522944
-0.045427896	7.559368063	16.33953107	17.27427153	1.690797288	32.31716853	7.887668919
-0.28195467	5.504770329	13.06735019	14.47923328	1.587235317	24.85132226	5.298223869
1.221636272	2.060588002	7.515526904	9.389943082	4.917939278	27.5200898	6.944056802
-1.931941763	0.53753616	-0.473634929	6.60793569	-2.474735971	4.578735935	2.743357899
1.424976471	0.522070799	6.010700074	7.37538001	2.95566296	23.83980792	7.225474052
2.974072919	2.975200139	14.28678596	10.27194038	2.31014422	28.03660839	6.463807179
0.951814221	3.936614995	12.16624786	11.5583763	-0.271955809	16.79283517	2.715479714
0.029602392	5.792849116	13.73826983	14.76317577	5.677936244	23.1594728	1.926527308
1.249620772	-2.727671988	-1.272720148	2.068560447	4.325110852	14.54979351	3.769970176
1.455754457	3.408584532	11.32463915	11.52652441	6.592189165	29.55141557	5.192124436
1.776105337	-0.808631576	3.736167118	4.775932886	1.74377583	12.62693472	2.097058351
-1.598280709	4.948288943	7.951080343	13.09311515	5.092005163	27.42623887	8.793444691
2.342341589	-3.102232564	1.425587436	1.122476331	5.088850866	13.04550487	1.872407209
0.903156959	3.025736966	9.380584299	11.15786861	3.099019845	26.84295277	6.83655206
0.687242557	3.891915743	10.42121618	11.85858122	7.694097541	28.53426824	4.853856332
-1.35304882	2.144396825	3.062794286	9.259503381	2.321976196	17.48686434	5.373099113
1.653138592	0.778584887	6.955874863	6.867708451	3.194904429	25.28528211	6.779847549
0.601334675	3.32474531	9.900206832	11.68567807	3.029424505	26.71868299	7.808780337
1.334279695	-0.799958149	2.803079301	4.891529183	1.553703204	16.22840855	4.212006166
1.55912186	0.186265084	5.693305866	6.387179104	2.568664427	18.09767216	3.941860992
1.576489023	-1.71560051	1.309275771	3.057389381	4.501928259	14.29680071	2.399323367
0.530036921	5.152770699	12.37190482	13.84393528	0.737243252	15.793367	1.34814322
1.398175448	3.101344433	11.52652147	11.26902196	3.670000442	22.95025817	3.756985674
1.060537629	3.233731405	10.79645466	11.02782289	4.422917676	27.29552375	6.542349583
0.376424376	1.639005892	5.647603836	8.424733475	4.088189797	18.10882704	3.683510341
1.014192856	2.266398675	8.708335807	9.368614962	4.490513423	26.044927	7.068590478
0.607840846	1.231694893	5.147157796	7.658853375	3.363764835	17.84396845	3.518608474
0.84345686	7.194070353	18.05300496	16.47557404	5.165058389	25.58796855	1.993215797
1.636031087	-0.027691018	5.503447595	5.976458482	5.094464479	25.60175956	7.87358008
-0.151303588	0.311446794	2.363293481	6.227436524	6.887086486	18.59654256	4.493042381
-0.166557349	3.78034637	9.803848368	11.92908522	6.193933877	26.57369552	4.647710739
0.317641102	2.191117295	7.143890816	9.27569712	5.655997784	25.30264741	4.195502516
2.263100841	1.905709649	10.87110899	8.907397017	0.35281536	21.0964428	5.168240507
0.737006944	5.36173286	14.66594403	14.63470209	8.884301762	31.41904559	4.447774448
0.335051624	6.81611283	16.52692448	15.8331825	5.360340089	30.63482681	5.355683454
1.340625745	3.913572747	12.01312765	11.82016641	5.84936972	24.82867942	4.171207485
2.429864189	-0.877212203	4.847880311	4.506388513	4.084246523	22.36272964	6.851491267
0.601166358	-0.38480932	2.631561464	5.63194546	0.892795155	18.79508043	8.213200912
1.300010331	1.606316539	6.511492408	8.425747937	3.761672072	16.64152597	0.984623109
1.185882149	0.798774254	5.756509727	7.071289187	4.995828079	22.70733516	5.470776887
0.689705335	3.392841541	10.09597968	11.22873379	6.552272475	21.02141021	0.959688878
0.344794044	-2.777077357	-2.899221867	1.927629304	-0.24848022	8.622348871	3.88738017
1.49958816	1.716163553	9.109210441	8.828931073	5.912965521	24.52333876	3.452045217
0.689342928	-0.4736148	1.947623279	5.697652199	1.407777609	16.38441489	5.713497594
0.295637038	5.522545242	14.16664847	13.96244989	8.023162615	29.81111545	5.436278656
1.792995024	1.141117423	8.280609725	8.116604408	3.112726942	23.27665401	5.405776184
0.870140048	1.262808411	6.010579891	8.073504795	3.332789462	19.47075617	4.048730108
2.144536508	-2.654039227	1.093659902	1.85239585	0.758827075	18.78140311	7.624342219
-0.118833763	5.673856498	12.83198831	14.36740399	1.141003052	25.15038259	5.170167624
3.290631306	7.143942369	22.68673593	16.14048867	4.864868581	37.51500584	8.024113355
2.011355578	-2.901064811	0.518474889	1.684539478	2.824010243	12.54502332	2.183255073
0.703275523	1.545421361	6.098720609	8.186704927	3.026952673	19.74081392	4.65632504
-0.326329005	-3.963066371	-7.070597544	-0.28304619	2.703491053	14.39256143	8.055493884
0.394373036	2.935955386	8.455317751	10.38274781	0.851873255	18.21139519	3.77612156
1.164264729	1.782516544	8.434729088	9.298952567	4.938787478	25.92392625	6.146236016
1.992792285	0.290276275	6.395567756	6.266911988	0.340091332	16.99073842	4.628707457
0.587667597	2.926438386	8.605171584	10.1863154	1.134338533	21.32186719	5.913156642
2.106054326	0.149394615	6.745841853	6.179406499	3.219931276	18.48530844	3.732196919
1.676183575	1.361217141	7.853285569	7.71320794	3.615080188	20.48930302	4.154084982
0.543105733	4.224557325	10.6964704	12.13233007	2.67633907	32.75719902	10.46597193
0.341868078	6.420894831	14.93599133	15.08696153	6.133521361	27.59926309	4.620595882
3.113677687	-1.922720775	3.055082695	2.953667708	3.935627406	14.30379755	1.577343946
1.530440601	4.347156629	14.53907946	12.45238935	2.20905486	26.22737043	5.473115522
1.111307102	2.5254396	9.932948932	9.072873976	4.456141186	20.7121095	4.257935494
0.934557441	2.815979853	9.262849023	10.02492512	3.276230972	29.1208254	9.985759796
0.520217662	0.743641977	3.953323576	7.444394469	6.525938463	24.8486155	5.649011065
-0.32000752	4.538058509	11.16194207	12.6559828	2.71795171	24.24504931	6.137756942
0.857274513	2.124673037	7.486728165	9.429988161	1.176610557	22.69860233	6.785879126
0.821732222	0.138097514	3.827555936	6.38713891	2.770749918	20.28095861	6.382090615
1.246773359	3.250462051	10.95502359	10.80633681	0.427162135	24.1581308	6.720928031
1.046427903	-2.018932754	-0.064859262	2.832889646	4.502477794	15.99921432	2.98778895
1.893818563	4.664156451	15.44408213	12.70053052	5.63276069	27.98453324	4.743765836
1.094532308	1.006950827	6.715634606	6.902442122	4.136709021	21.43805226	7.145003622
1.517685733	-0.263967975	3.558784695	5.389342802	2.771677458	13.75315943	1.774264447
0.069296486	2.565914517	6.786660787	10.18950502	5.102480923	20.09365441	4.034270943
-0.985070877	4.9392212	10.57938475	13.11307797	0.970468412	20.11949148	5.6617903
-0.985171113	5.782242589	12.49263321	14.55443924	5.198778588	23.94680489	4.577141816
-1.084728467	2.105615351	4.006262371	8.851119234	2.657843548	16.58876167	5.271008598
2.179417064	6.052816082	18.07221754	15.47646499	2.498415366	30.62667302	5.160656662
0.869779843	-1.668373623	0.228457765	3.025687573	2.199085884	15.01717993	5.315092983
0.816387477	-3.808496054	-3.162516947	0.603980473	2.276407575	8.864902031	2.268213
-0.484002796	-0.950433267	-0.591081099	4.379112152	0.908776411	14.82727265	6.783142572
1.320352938	8.467361192	21.07024191	18.19006856	2.895030558	31.76875286	5.191000589
1.150400175	1.409216129	6.832469581	8.059299933	6.04941061	25.44521803	4.972657007
2.40189697	0.992654264	9.051727435	7.164241014	0.856762855	25.39111807	7.911591011
2.550274925	3.088035314	13.05600773	10.50078168	5.316394807	35.47580538	8.973896449
1.51997488	5.79613271	15.82690218	14.80045558	0.569248731	22.3682829	2.031605242
0.201288295	-1.599921656	-1.301600487	3.666588327	2.890511196	10.95792502	4.856125563
1.557064118	3.825404436	12.7353322	11.53410723	-1.459353533	21.52647506	4.999080086
1.102391927	6.536382206	17.3389816	15.33159036	0.346958389	27.8176373	7.350824933
1.925317602	0.86152952	7.334223744	7.217888889	8.667062907	23.36803319	2.631014677
0.855408879	-0.731221786	2.727573559	4.856108669	3.124068198	17.69692071	6.570684212
-0.063443928	1.379637022	5.269747801	7.649960323	1.627863907	16.97424967	4.660053979
1.65600164	7.821211391	21.22663377	17.16256711	5.913400397	39.84857487	8.170101949
2.290307416	5.396130934	16.96785023	13.84768476	6.890394137	31.854397	5.317898721
1.602099941	6.337612314	18.21846055	15.85498445	0.586500944	27.71834903	4.311137789
0.901581914	1.549021894	6.509672953	8.343727264	0.609972807	18.82681528	6.164297584
0.065901492	4.9405876	12.27733731	12.65935191	3.836608267	27.52530352	5.933797677
0.524706759	-4.249047941	-5.199515797	0.022679737	6.967430176	15.2204532	5.298064659
-0.203748417	4.832215753	11.30623729	12.75572363	3.491080522	17.91764326	0.817583137
2.699892931	4.499143873	16.03930786	12.42524381	5.92911696	35.08219169	7.158217583
1.619328434	2.275300469	10.58871407	9.604229346	4.242973511	21.13286442	3.945697701
